EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
9.883,10.513,10.232,1.319,2.172,3.338,1.110,1.505,-0.092,1.004,0.105,0.580,-0.549,0.397,60.000,18580.000,1.000
10.387,11.830,10.981,2.716,3.846,5.959,1.800,2.949,-0.091,1.006,0.104,0.610,-0.488,0.458,60.000,18581.000,1.000
11.082,13.550,12.768,4.620,5.975,8.407,3.339,4.084,-0.091,1.009,0.103,0.702,-0.427,0.397,60.000,18582.000,1.000
11.531,14.340,14.592,6.193,7.441,9.841,4.918,4.379,-0.090,1.011,0.103,0.702,-0.427,0.427,60.000,18583.000,1.000
11.291,13.019,14.936,6.336,7.310,9.731,5.501,3.584,-0.088,1.011,0.102,0.763,-0.366,0.519,60.000,18584.000,1.000
10.728,10.057,13.518,4.765,5.745,8.242,4.825,1.996,-0.089,1.013,0.103,0.732,-0.488,0.519,60.000,18585.000,1.000
10.893,7.404,11.714,2.633,4.001,6.137,3.672,0.457,-0.090,1.012,0.103,0.763,-0.488,0.641,60.000,18586.000,1.000
12.450,6.679,10.978,1.553,3.244,4.281,2.997,-0.224,-0.093,1.012,0.105,0.854,-0.336,0.610,60.000,18587.000,1.000
14.836,7.838,11.259,2.112,3.577,3.283,3.101,0.229,-0.093,1.014,0.106,0.885,-0.458,0.580,60.000,18588.000,1.000
16.654,9.734,11.427,3.672,4.458,3.580,3.880,1.714,-0.091,1.013,0.105,0.824,-0.305,0.488,60.000,18589.000,1.000
16.859,11.444,10.922,5.290,5.596,5.499,5.428,3.972,-0.090,1.013,0.106,0.763,-0.427,0.458,60.000,18590.000,1.000
15.386,12.518,10.235,6.414,6.882,8.690,7.730,6.356,-0.090,1.016,0.105,0.641,-0.427,0.427,60.000,18591.000,1.000
12.713,12.426,9.725,6.849,7.786,11.643,9.984,7.887,-0.092,1.016,0.105,0.580,-0.427,0.427,60.000,18592.000,1.000
9.210,10.619,8.716,6.400,7.473,12.521,10.902,7.960,-0.091,1.016,0.106,0.549,-0.427,0.427,60.000,18593.000,1.000
5.143,7.194,6.211,4.833,5.574,10.492,9.705,6.754,-0.093,1.014,0.105,0.336,-0.397,0.397,60.000,18594.000,1.000
1.118,3.191,2.364,2.313,2.609,6.127,6.648,4.839,-0.090,1.012,0.104,0.305,-0.366,0.397,60.000,18595.000,1.000
-1.908,0.140,-1.280,-0.382,-0.367,0.994,2.809,2.618,-0.092,1.013,0.102,0.275,-0.336,0.305,60.000,18596.000,1.000
-3.465,-1.106,-3.374,-2.475,-2.598,-3.131,-0.591,0.278,-0.093,1.013,0.104,0.214,-0.366,0.336,60.000,18597.000,1.000
-4.278,-1.213,-4.244,-3.954,-4.110,-5.183,-2.920,-1.937,-0.093,1.013,0.104,0.153,-0.305,0.336,60.000,18598.000,1.000
-5.491,-1.469,-5.105,-5.321,-5.185,-5.076,-4.066,-3.516,-0.094,1.014,0.104,0.031,-0.549,0.458,60.000,18599.000,1.000
-7.086,-1.967,-6.062,-6.622,-5.500,-3.083,-3.661,-3.740,-0.097,1.014,0.107,0.061,-0.702,0.519,60.000,18600.000,1.000
-7.755,-1.584,-5.828,-7.199,-4.363,0.444,-1.192,-2.254,-0.099,1.011,0.107,0.000,-0.610,0.519,60.000,18601.000,1.000
-6.623,0.084,-3.700,-6.591,-2.040,4.396,2.559,0.144,-0.102,1.009,0.107,-0.061,-0.916,0.549,60.000,18602.000,1.000
-4.461,1.845,-0.938,-5.374,-0.103,6.970,5.285,1.765,-0.103,1.006,0.104,0.122,-1.068,0.397,60.000,18603.000,1.000
-2.796,2.326,0.486,-4.774,0.071,7.206,5.317,1.525,-0.102,1.005,0.105,0.153,-1.160,0.366,60.000,18604.000,1.000
-2.248,1.529,0.084,-5.528,-1.312,5.851,3.278,-0.175,-0.100,1.005,0.106,0.244,-1.373,0.336,60.000,18605.000,1.000
-2.171,0.639,-0.822,-7.339,-2.941,4.317,1.089,-2.116,-0.097,1.005,0.104,0.305,-1.434,0.275,60.000,18606.000,1.000
