EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-18.548,-13.573,-13.889,-13.344,-13.919,-7.733,-10.155,-9.025,-0.139,0.968,-0.255,1.892,-8.240,2.533,73.333,4701.000,1.000
-18.840,-12.095,-12.501,-12.576,-13.171,-7.334,-9.486,-7.927,-0.138,0.969,-0.254,1.831,-8.118,2.533,73.333,4702.000,1.000
-15.794,-8.327,-8.836,-9.468,-10.473,-5.115,-6.952,-5.235,-0.137,0.969,-0.251,1.801,-8.057,2.563,73.333,4703.000,1.000
-12.155,-4.785,-5.326,-6.478,-8.002,-3.023,-4.446,-2.772,-0.137,0.969,-0.252,1.709,-7.965,2.472,73.333,4704.000,1.000
-10.589,-3.659,-4.017,-5.601,-7.414,-2.692,-3.512,-1.921,-0.135,0.969,-0.252,1.770,-7.782,2.380,73.333,4705.000,1.000
-12.443,-5.618,-5.565,-7.320,-8.893,-4.074,-4.534,-2.862,-0.135,0.969,-0.256,1.648,-7.751,2.380,73.333,4706.000,1.000
-17.386,-10.012,-9.243,-10.716,-11.539,-6.322,-7.053,-4.833,-0.134,0.967,-0.257,1.495,-7.629,2.380,73.333,4707.000,1.000
-23.858,-15.754,-13.659,-14.343,-14.318,-9.520,-10.460,-6.878,-0.133,0.966,-0.257,1.465,-7.416,2.289,73.333,4708.000,1.000
-29.917,-21.631,-17.391,-17.032,-16.385,-14.115,-14.082,-8.356,-0.133,0.964,-0.254,1.526,-7.141,2.289,73.333,4709.000,1.000
-33.968,-26.194,-19.274,-18.209,-17.001,-19.174,-17.085,-9.157,-0.133,0.962,-0.256,1.404,-7.080,2.228,73.333,4710.000,1.000
-35.121,-27.952,-18.555,-17.778,-15.658,-22.361,-18.644,-9.544,-0.133,0.964,-0.253,1.465,-6.714,2.136,73.333,4711.000,1.000
-33.268,-25.953,-15.097,-15.847,-12.305,-21.596,-18.181,-9.585,-0.132,0.966,-0.250,1.587,-6.531,2.014,73.333,4712.000,1.000
-29.156,-20.524,-9.641,-12.706,-7.549,-16.681,-15.681,-8.970,-0.134,0.966,-0.256,1.587,-6.378,1.923,73.333,4713.000,1.000
-24.328,-13.576,-3.767,-8.953,-2.674,-9.579,-11.842,-7.427,-0.136,0.967,-0.255,1.678,-6.134,1.770,73.333,4714.000,1.000
-20.582,-7.709,0.772,-5.293,0.913,-3.121,-7.667,-4.997,-0.136,0.966,-0.256,1.678,-5.859,1.678,73.333,4715.000,1.000
-19.127,-4.562,2.953,-2.154,2.524,0.890,-3.880,-1.991,-0.137,0.969,-0.257,1.587,-5.646,1.587,73.333,4716.000,1.000
-20.151,-4.214,2.730,0.199,2.319,2.428,-0.922,0.935,-0.136,0.969,-0.256,1.526,-5.554,1.465,73.333,4717.000,1.000
-22.831,-5.931,0.729,1.325,0.776,2.243,0.794,2.861,-0.136,0.970,-0.255,1.434,-5.432,1.434,73.333,4718.000,1.000
-25.404,-8.562,-1.804,1.006,-1.324,1.100,1.306,3.371,-0.138,0.969,-0.257,1.495,-5.249,1.434,73.333,4719.000,1.000
-25.881,-10.429,-3.164,-0.106,-2.604,0.063,1.605,3.209,-0.140,0.967,-0.258,1.434,-5.096,1.465,73.333,4720.000,1.000
-23.564,-10.175,-2.254,-0.918,-1.775,0.340,2.921,3.653,-0.138,0.963,-0.257,1.495,-5.127,1.495,73.333,4721.000,1.000
-19.889,-7.950,0.431,-0.936,1.238,2.592,5.516,5.221,-0.137,0.957,-0.260,1.556,-4.883,1.587,73.333,4722.000,1.000
-17.398,-5.243,3.243,-0.495,5.145,6.383,8.401,7.225,-0.135,0.957,-0.258,1.648,-4.608,1.617,73.333,4723.000,1.000
-17.810,-3.617,4.741,-0.075,8.174,9.962,10.041,8.506,-0.136,0.960,-0.257,1.801,-4.486,1.740,73.333,4724.000,1.000
-20.923,-3.765,4.599,0.276,9.134,10.899,9.369,8.434,-0.138,0.965,-0.257,1.953,-4.456,1.862,73.333,4725.000,1.000
-25.038,-5.469,3.437,0.790,7.899,7.593,6.398,7.213,-0.139,0.970,-0.257,1.984,-4.303,1.923,73.333,4726.000,1.000
-28.338,-7.947,2.061,1.404,5.162,0.746,2.183,5.516,-0.139,0.972,-0.254,1.984,-4.211,1.923,73.333,4727.000,1.000
-29.948,-10.219,0.874,1.499,1.852,-6.669,-1.755,3.935,-0.139,0.973,-0.256,1.831,-4.150,2.136,73.333,4728.000,1.000
-30.038,-11.670,-0.214,0.176,-1.458,-11.556,-4.295,2.635,-0.140,0.972,-0.254,1.617,-4.028,2.075,73.333,4729.000,1.000
-29.180,-12.337,-1.454,-3.102,-4.641,-12.795,-5.135,1.486,-0.141,0.970,-0.254,1.465,-4.059,2.136,73.333,4730.000,1.000
-27.673,-12.428,-2.762,-7.908,-7.499,-11.166,-4.461,0.513,-0.142,0.970,-0.256,1.495,-3.998,2.045,73.333,4731.000,1.000
-25.580,-11.893,-3.699,-12.916,-9.483,-7.974,-2.666,-0.064,-0.142,0.972,-0.255,1.312,-3.998,1.953,73.333,4732.000,1.000
-23.391,-10.784,-4.032,-16.707,-10.141,-4.312,-0.424,-0.218,-0.141,0.972,-0.258,1.007,-3.967,1.740,73.333,4733.000,1.000
-22.204,-9.637,-4.044,-18.440,-9.556,-1.122,1.447,-0.162,-0.141,0.972,-0.257,0.824,-4.028,1.648,73.333,4734.000,1.000
-22.983,-9.004,-4.137,-17.940,-8.142,0.997,2.437,-0.085,-0.143,0.974,-0.256,0.641,-4.089,1.465,73.333,4735.000,1.000
-25.783,-8.850,-4.379,-15.574,-6.192,2.500,2.712,-0.003,-0.144,0.973,-0.259,0.549,-4.059,1.312,73.333,4736.000,1.000
-29.732,-8.751,-4.524,-12.060,-3.794,4.836,3.056,0.241,-0.142,0.970,-0.261,0.427,-4.028,1.251,73.333,4737.000,1.000
-33.630,-8.627,-4.393,-8.279,-1.242,8.513,4.010,0.680,-0.140,0.968,-0.263,0.458,-3.906,1.190,73.333,4738.000,1.000
-36.579,-8.920,-4.170,-5.184,0.717,11.692,5.070,0.941,-0.138,0.969,-0.260,0.397,-3.906,1.190,73.333,4739.000,1.000
-38.135,-9.769,-4.098,-3.477,1.511,12.146,5.288,0.646,-0.137,0.969,-0.262,0.366,-3.815,1.251,73.333,4740.000,1.000
-38.016,-10.335,-3.899,-3.147,1.461,9.793,4.439,0.034,-0.136,0.970,-0.260,0.397,-3.662,1.282,73.333,4741.000,1.000
-35.901,-9.354,-2.752,-3.463,1.519,6.386,3.145,-0.221,-0.135,0.973,-0.259,0.427,-3.571,1.282,73.333,4742.000,1.000
-31.673,-6.280,0.061,-3.452,2.438,3.785,2.130,0.235,-0.133,0.974,-0.255,0.366,-3.418,1.312,73.333,4743.000,1.000
-25.793,-1.707,4.593,-2.428,4.391,3.166,1.789,1.140,-0.134,0.974,-0.256,0.366,-3.326,1.465,73.333,4744.000,1.000
