EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-4.539,-0.220,-2.509,-8.902,-0.947,6.085,4.594,0.314,-0.152,0.958,-0.277,1.129,-0.153,0.519,73.333,13990.000,1.000
-3.939,3.034,-0.014,-6.827,1.897,8.593,7.587,4.203,-0.153,0.958,-0.275,1.221,0.000,0.580,73.333,13991.000,1.000
-4.759,4.227,1.081,-5.446,3.084,8.817,8.275,6.237,-0.150,0.961,-0.278,1.190,-0.031,0.610,73.333,13992.000,1.000
-6.779,2.876,0.116,-5.560,1.646,6.226,5.883,5.086,-0.152,0.961,-0.278,1.099,-0.122,0.641,73.333,13993.000,1.000
-8.922,0.079,-2.185,-6.760,-1.733,1.825,1.345,1.141,-0.151,0.961,-0.280,1.160,-0.122,0.641,73.333,13994.000,1.000
-10.031,-2.598,-4.447,-8.055,-5.408,-2.587,-3.366,-3.947,-0.149,0.962,-0.277,1.160,-0.183,0.580,73.333,13995.000,1.000
-9.609,-4.363,-5.696,-8.763,-7.970,-5.629,-6.552,-8.409,-0.149,0.962,-0.280,1.251,-0.214,0.519,73.333,13996.000,1.000
-7.853,-5.171,-5.679,-8.741,-8.849,-6.884,-7.632,-11.225,-0.150,0.961,-0.280,1.221,-0.275,0.610,73.333,13997.000,1.000
-5.385,-5.352,-4.812,-8.298,-8.485,-6.978,-7.353,-12.502,-0.150,0.961,-0.278,0.977,-0.275,0.580,73.333,13998.000,1.000
-2.866,-5.472,-3.849,-7.846,-7.947,-7.103,-7.117,-13.023,-0.150,0.960,-0.277,0.946,-0.305,0.610,73.333,13999.000,1.000
-0.537,-5.901,-3.238,-7.426,-8.031,-8.036,-7.810,-13.391,-0.152,0.961,-0.281,0.916,-0.183,0.580,73.333,14000.000,1.000
1.745,-6.495,-2.894,-6.824,-8.787,-9.639,-9.324,-13.769,-0.151,0.961,-0.283,0.916,-0.183,0.641,73.333,14001.000,1.000
3.995,-6.953,-2.576,-6.019,-9.822,-11.237,-10.960,-14.093,-0.147,0.961,-0.280,0.885,-0.305,0.580,73.333,14002.000,1.000
5.748,-7.399,-2.303,-5.294,-10.834,-12.268,-12.083,-14.299,-0.150,0.962,-0.279,0.885,-0.275,0.610,73.333,14003.000,1.000
6.066,-8.564,-2.612,-5.193,-12.005,-12.796,-12.643,-14.542,-0.149,0.961,-0.279,0.793,-0.275,0.641,73.333,14004.000,1.000
3.965,-11.307,-4.387,-6.395,-13.895,-13.472,-13.185,-15.208,-0.148,0.961,-0.280,0.763,-0.305,0.519,73.333,14005.000,1.000
-0.706,-15.643,-8.014,-9.129,-16.726,-14.736,-14.180,-16.441,-0.148,0.960,-0.281,0.763,-0.305,0.610,73.333,14006.000,1.000
-6.755,-20.343,-12.729,-12.703,-19.876,-16.188,-15.454,-17.798,-0.149,0.957,-0.280,0.763,-0.183,0.671,73.333,14007.000,1.000
-12.350,-23.872,-17.061,-16.003,-22.328,-17.033,-16.359,-18.621,-0.147,0.958,-0.279,0.824,-0.122,0.702,73.333,14008.000,1.000
-16.106,-25.495,-19.819,-18.301,-23.405,-16.896,-16.379,-18.656,-0.149,0.959,-0.278,0.824,-0.031,0.824,73.333,14009.000,1.000
-17.498,-25.359,-20.585,-19.384,-22.972,-16.009,-15.500,-18.133,-0.150,0.959,-0.279,0.885,0.000,0.671,73.333,14010.000,1.000
-16.668,-23.912,-19.543,-19.167,-21.161,-14.775,-14.010,-17.259,-0.150,0.958,-0.279,0.885,-0.092,0.702,73.333,14011.000,1.000
-14.228,-21.619,-17.176,-17.548,-18.190,-13.404,-12.111,-15.903,-0.150,0.955,-0.279,0.854,-0.031,0.671,73.333,14012.000,1.000
-11.209,-19.126,-14.244,-14.834,-14.586,-12.068,-9.989,-13.933,-0.151,0.955,-0.278,1.007,0.000,0.610,73.333,14013.000,1.000
-8.796,-17.266,-11.765,-12.051,-11.298,-11.098,-8.000,-11.602,-0.149,0.955,-0.278,1.068,0.000,0.549,73.333,14014.000,1.000
-7.821,-16.623,-10.623,-10.492,-9.251,-10.751,-6.492,-9.421,-0.150,0.955,-0.278,1.068,-0.031,0.488,73.333,14015.000,1.000
-8.507,-17.191,-11.204,-10.910,-8.806,-10.956,-5.541,-7.819,-0.152,0.957,-0.279,1.129,0.031,0.397,73.333,14016.000,1.000
-10.549,-18.487,-13.347,-13.151,-9.646,-11.380,-4.977,-6.951,-0.151,0.956,-0.282,1.129,-0.031,0.427,73.333,14017.000,1.000
-13.419,-20.028,-16.591,-16.474,-11.192,-11.759,-4.678,-6.779,-0.151,0.957,-0.280,1.160,-0.092,0.397,73.333,14018.000,1.000
-16.682,-21.647,-20.434,-20.079,-13.052,-12.110,-4.746,-7.190,-0.148,0.956,-0.279,1.129,-0.092,0.336,73.333,14019.000,1.000
-19.866,-23.190,-24.205,-23.178,-14.943,-12.487,-5.181,-7.879,-0.151,0.955,-0.281,1.160,-0.275,0.275,73.333,14020.000,1.000
-22.369,-24.204,-26.990,-24.928,-16.442,-12.686,-5.564,-8.292,-0.150,0.957,-0.280,1.129,-0.244,0.244,73.333,14021.000,1.000
-23.863,-24.282,-28.098,-24.830,-17.152,-12.378,-5.322,-7.956,-0.152,0.958,-0.283,1.221,-0.244,0.244,73.333,14022.000,1.000
-24.549,-23.430,-27.506,-23.232,-16.976,-11.401,-4.176,-6.823,-0.152,0.958,-0.279,1.160,-0.244,0.275,73.333,14023.000,1.000
-24.840,-22.010,-25.782,-21.206,-16.129,-9.908,-2.333,-5.288,-0.152,0.961,-0.281,1.068,-0.305,0.244,73.333,14024.000,1.000
-24.905,-20.478,-23.688,-19.806,-15.021,-8.318,-0.397,-4.020,-0.152,0.964,-0.278,1.068,-0.397,0.244,73.333,14025.000,1.000
-24.346,-18.981,-21.609,-19.233,-13.939,-6.960,1.003,-3.578,-0.152,0.963,-0.277,0.946,-0.397,0.183,73.333,14026.000,1.000
-22.284,-17.123,-19.211,-18.602,-12.708,-5.720,1.629,-3.965,-0.153,0.962,-0.277,0.763,-0.305,0.214,73.333,14027.000,1.000
-17.996,-14.286,-15.771,-16.547,-10.751,-4.110,1.790,-4.482,-0.152,0.961,-0.278,0.702,-0.427,0.214,73.333,14028.000,1.000
-11.487,-10.119,-10.802,-12.142,-7.507,-1.629,2.185,-4.087,-0.153,0.961,-0.280,0.610,-0.549,0.336,73.333,14029.000,1.000
-3.582,-4.904,-4.516,-5.601,-2.971,1.749,3.357,-2.191,-0.154,0.962,-0.280,0.488,-0.549,0.366,73.333,14030.000,1.000
4.319,0.298,2.080,1.703,2.016,5.224,5.107,0.731,-0.155,0.962,-0.280,0.366,-0.580,0.427,73.333,14031.000,1.000
10.732,4.083,7.598,8.047,6.170,7.479,6.587,3.490,-0.156,0.960,-0.283,0.366,-0.610,0.519,73.333,14032.000,1.000
14.592,5.471,10.837,12.133,8.451,7.432,6.906,5.002,-0.155,0.959,-0.285,0.336,-0.549,0.610,73.333,14033.000,1.000
15.587,4.258,11.186,13.277,8.402,4.770,5.514,4.604,-0.155,0.958,-0.281,0.336,-0.671,0.671,73.333,14034.000,1.000
14.345,0.986,9.008,11.567,6.258,0.107,2.378,2.154,-0.156,0.955,-0.280,0.275,-0.671,0.732,73.333,14035.000,1.000
12.308,-3.063,5.717,8.030,3.017,-5.134,-1.754,-1.597,-0.155,0.955,-0.281,0.336,-0.702,0.763,73.333,14036.000,1.000
11.077,-6.084,3.180,4.337,0.215,-9.160,-5.375,-4.971,-0.155,0.953,-0.278,0.458,-0.824,0.885,73.333,14037.000,1.000
11.433,-6.718,2.604,1.919,-0.934,-10.755,-7.073,-6.422,-0.154,0.953,-0.279,0.488,-0.671,0.916,73.333,14038.000,1.000
12.741,-5.125,3.713,1.144,-0.455,-10.180,-6.648,-5.833,-0.156,0.954,-0.278,0.580,-0.763,0.977,73.333,14039.000,1.000
13.550,-2.729,5.199,1.445,0.570,-8.848,-5.229,-4.465,-0.156,0.954,-0.281,0.641,-0.854,0.916,73.333,14040.000,1.000
12.884,-0.919,5.952,2.132,1.049,-8.077,-4.240,-3.670,-0.156,0.951,-0.279,0.763,-0.824,0.946,73.333,14041.000,1.000
10.847,-0.317,5.660,2.803,0.515,-8.342,-4.429,-3.979,-0.156,0.953,-0.279,0.885,-0.946,0.946,73.333,14042.000,1.000
8.298,-0.913,4.582,3.288,-0.928,-9.378,-5.655,-5.092,-0.155,0.954,-0.281,0.824,-0.946,0.885,73.333,14043.000,1.000
6.319,-2.229,3.304,3.698,-2.724,-10.402,-7.085,-6.155,-0.153,0.958,-0.278,0.885,-1.007,0.854,73.333,14044.000,1.000
5.693,-3.427,2.502,4.257,-4.070,-10.483,-7.664,-6.235,-0.154,0.960,-0.280,0.977,-1.099,0.793,73.333,14045.000,1.000
6.375,-3.770,2.435,4.779,-4.476,-9.262,-6.949,-5.130,-0.152,0.962,-0.281,0.946,-0.977,0.854,73.333,14046.000,1.000
7.413,-3.187,2.654,4.635,-4.205,-7.383,-5.571,-3.644,-0.149,0.966,-0.281,0.885,-1.068,0.977,73.333,14047.000,1.000
7.591,-2.277,2.396,3.443,-4.000,-5.968,-4.619,-2.787,-0.145,0.962,-0.280,0.793,-0.885,1.038,73.333,14048.000,1.000
6.267,-1.749,1.247,1.567,-4.385,-5.649,-4.613,-2.834,-0.145,0.958,-0.279,0.732,-0.824,1.129,73.333,14049.000,1.000
3.732,-1.978,-0.576,-0.122,-5.298,-6.197,-5.230,-3.293,-0.145,0.955,-0.281,0.641,-0.702,1.190,73.333,14050.000,1.000
0.980,-2.933,-2.462,-0.878,-6.287,-6.960,-5.828,-3.511,-0.146,0.954,-0.279,0.671,-0.580,1.190,73.333,14051.000,1.000
-1.022,-4.409,-3.933,-0.710,-7.022,-7.498,-6.061,-3.288,-0.146,0.955,-0.281,0.610,-0.488,1.282,73.333,14052.000,1.000
-2.187,-6.337,-5.138,-0.665,-7.720,-7.877,-6.172,-3.177,-0.144,0.958,-0.280,0.610,-0.336,1.282,73.333,14053.000,1.000
-3.355,-8.666,-6.685,-2.133,-8.922,-8.414,-6.750,-4.058,-0.144,0.961,-0.282,0.641,-0.183,1.282,73.333,14054.000,1.000
-5.284,-10.877,-8.763,-5.478,-10.666,-9.055,-7.963,-6.097,-0.143,0.965,-0.280,0.488,0.061,1.160,73.333,14055.000,1.000
-7.856,-12.088,-10.745,-9.572,-12.178,-9.270,-9.159,-8.294,-0.142,0.969,-0.279,0.366,0.244,1.190,73.333,14056.000,1.000
-10.258,-11.777,-11.766,-12.720,-12.563,-8.708,-9.493,-9.363,-0.143,0.969,-0.280,0.214,0.427,1.099,73.333,14057.000,1.000
-11.554,-10.187,-11.389,-13.819,-11.574,-7.639,-8.803,-8.871,-0.143,0.965,-0.276,-0.061,0.397,0.977,73.333,14058.000,1.000
-11.113,-8.102,-9.747,-12.731,-9.682,-6.663,-7.673,-7.370,-0.146,0.965,-0.279,-0.214,0.458,0.854,73.333,14059.000,1.000
-8.901,-6.312,-7.286,-9.911,-7.577,-6.124,-6.735,-5.659,-0.149,0.963,-0.281,-0.366,0.549,0.702,73.333,14060.000,1.000
-5.568,-5.263,-4.522,-6.018,-5.723,-5.912,-6.168,-4.175,-0.150,0.961,-0.281,-0.336,0.580,0.458,73.333,14061.000,1.000
