EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3.436,9.659,0.336,-2.925,-1.034,5.039,-0.266,1.885,-0.186,0.950,-0.287,1.160,3.723,1.587,73.333,7256.000,1.000
3.471,9.615,0.414,-3.699,-0.179,6.043,0.933,2.637,-0.184,0.950,-0.286,1.221,3.662,1.587,73.333,7257.000,1.000
4.716,10.654,2.246,-2.300,2.287,8.285,3.076,4.596,-0.183,0.948,-0.284,1.312,3.571,1.740,73.333,7258.000,1.000
6.310,12.374,4.733,-0.118,5.183,10.779,4.971,6.428,-0.182,0.950,-0.285,1.373,3.632,1.740,73.333,7259.000,1.000
7.109,14.109,6.519,1.319,6.998,12.205,5.330,6.522,-0.185,0.950,-0.286,1.373,3.754,1.648,73.333,7260.000,1.000
7.052,16.148,7.355,1.789,7.397,12.646,4.248,4.708,-0.186,0.949,-0.284,1.373,3.571,1.587,73.333,7261.000,1.000
6.883,18.756,7.731,1.933,6.948,12.951,2.845,2.180,-0.186,0.950,-0.281,1.282,3.418,1.678,73.333,7262.000,1.000
6.736,20.224,7.401,1.890,5.587,12.522,1.523,-0.156,-0.184,0.951,-0.285,1.251,3.479,1.709,73.333,7263.000,1.000
6.221,18.219,5.688,1.399,2.945,10.132,-0.018,-2.030,-0.184,0.954,-0.284,1.251,3.540,1.526,73.333,7264.000,1.000
5.500,12.811,2.917,0.766,-0.190,6.504,-1.379,-2.921,-0.185,0.955,-0.284,1.221,3.510,1.587,73.333,7265.000,1.000
5.229,6.596,0.436,0.911,-2.068,4.117,-1.387,-2.028,-0.185,0.953,-0.283,1.160,3.387,1.526,73.333,7266.000,1.000
5.575,2.160,-0.746,2.367,-1.681,4.418,0.418,0.697,-0.187,0.954,-0.285,1.038,3.265,1.617,73.333,7267.000,1.000
5.897,0.286,-0.789,4.496,0.280,6.322,2.970,4.054,-0.185,0.956,-0.285,1.007,3.143,1.434,73.333,7268.000,1.000
5.542,0.368,-0.480,5.999,2.284,7.798,4.750,6.511,-0.186,0.957,-0.283,0.854,3.021,1.373,73.333,7269.000,1.000
4.554,1.570,-0.376,5.925,3.249,7.962,4.995,7.208,-0.184,0.956,-0.285,0.916,2.838,1.312,73.333,7270.000,1.000
3.524,3.251,-0.601,4.073,2.882,7.059,3.668,5.933,-0.185,0.955,-0.286,0.702,2.716,1.343,73.333,7271.000,1.000
3.257,5.055,-0.781,1.280,1.659,5.655,1.304,3.165,-0.185,0.954,-0.286,0.580,2.625,1.312,73.333,7272.000,1.000
4.520,7.146,-0.044,-0.657,0.769,4.711,-0.845,0.326,-0.185,0.953,-0.284,0.519,2.533,1.160,73.333,7273.000,1.000
7.401,9.805,2.186,-0.381,1.199,5.121,-1.642,-1.178,-0.186,0.953,-0.285,0.427,2.441,1.190,73.333,7274.000,1.000
10.846,12.526,5.289,1.689,2.584,6.332,-1.309,-1.321,-0.187,0.953,-0.284,0.305,2.289,1.038,73.333,7275.000,1.000
13.234,14.106,7.724,3.816,3.489,6.519,-1.202,-1.262,-0.187,0.952,-0.282,0.336,2.167,1.007,73.333,7276.000,1.000
13.439,13.844,8.219,4.398,2.790,4.667,-2.449,-2.086,-0.185,0.951,-0.281,0.244,2.106,0.977,73.333,7277.000,1.000
11.538,12.248,6.732,3.072,0.601,1.683,-4.985,-3.875,-0.188,0.950,-0.285,0.183,1.984,0.793,73.333,7278.000,1.000
8.730,10.428,4.390,0.796,-1.931,-0.792,-7.662,-5.650,-0.186,0.949,-0.285,0.305,1.923,0.702,73.333,7279.000,1.000
6.267,8.861,2.332,-1.305,-3.710,-2.101,-9.293,-6.304,-0.185,0.949,-0.285,0.275,1.831,0.641,73.333,7280.000,1.000
4.443,7.170,0.792,-2.958,-4.460,-2.584,-9.456,-5.497,-0.187,0.945,-0.286,0.244,1.617,0.610,73.333,7281.000,1.000
3.095,5.478,-0.248,-4.180,-4.127,-2.122,-7.963,-3.313,-0.186,0.946,-0.284,0.336,1.526,0.610,73.333,7282.000,1.000
2.408,4.912,-0.382,-4.608,-2.417,0.107,-4.515,0.143,-0.188,0.946,-0.285,0.458,1.373,0.549,73.333,7283.000,1.000
2.327,5.841,0.270,-4.302,0.210,3.913,0.220,4.072,-0.189,0.946,-0.283,0.610,1.221,0.580,73.333,7284.000,1.000
1.947,6.841,0.412,-4.293,2.102,7.390,4.276,6.865,-0.190,0.948,-0.285,0.732,1.068,0.549,73.333,7285.000,1.000
0.328,6.015,-1.213,-5.587,1.798,8.489,6.010,7.428,-0.190,0.949,-0.284,0.732,0.946,0.580,73.333,7286.000,1.000
-2.534,2.600,-4.536,-8.276,-0.812,6.500,5.297,5.958,-0.190,0.950,-0.283,0.854,0.916,0.549,73.333,7287.000,1.000
-5.579,-2.197,-8.114,-11.490,-4.486,2.501,3.263,3.530,-0.190,0.951,-0.284,0.916,0.732,0.580,73.333,7288.000,1.000
-7.057,-5.374,-9.781,-13.473,-7.052,-0.768,1.723,1.671,-0.189,0.953,-0.283,0.824,0.519,0.671,73.333,7289.000,1.000
-5.414,-4.134,-7.807,-12.306,-6.403,-0.353,2.421,1.878,-0.190,0.953,-0.284,0.732,0.488,0.732,73.333,7290.000,1.000
-0.404,1.776,-2.107,-7.278,-1.870,4.792,6.083,4.802,-0.188,0.954,-0.281,0.732,0.336,0.702,73.333,7291.000,1.000
6.452,9.921,5.437,0.354,5.219,12.975,11.875,9.742,-0.188,0.953,-0.285,0.732,0.244,0.702,73.333,7292.000,1.000
12.208,16.507,11.554,7.591,11.861,20.368,17.369,14.615,-0.187,0.955,-0.282,0.641,0.031,0.610,73.333,7293.000,1.000
13.718,17.932,12.953,10.929,14.551,22.714,19.394,16.659,-0.186,0.954,-0.283,0.549,-0.153,0.732,73.333,7294.000,1.000
9.662,12.827,8.409,8.506,11.436,17.937,16.117,14.185,-0.186,0.956,-0.283,0.397,-0.214,0.793,73.333,7295.000,1.000
1.930,3.445,0.042,1.680,3.981,7.936,8.813,8.159,-0.184,0.958,-0.283,0.275,-0.244,0.885,73.333,7296.000,1.000
-5.439,-5.601,-7.935,-5.739,-3.855,-2.403,1.163,1.683,-0.185,0.955,-0.283,0.153,-0.397,0.793,73.333,7297.000,1.000
-9.219,-10.424,-12.190,-10.215,-8.414,-8.387,-3.418,-2.322,-0.185,0.954,-0.284,-0.031,-0.519,0.824,73.333,7298.000,1.000
-9.002,-10.023,-12.128,-10.608,-8.447,-8.206,-3.749,-2.800,-0.184,0.954,-0.285,-0.183,-0.488,0.824,73.333,7299.000,1.000
-6.622,-6.101,-9.361,-8.083,-5.068,-3.330,-0.854,-0.481,-0.180,0.953,-0.285,-0.183,-0.488,0.763,73.333,7300.000,1.000
-4.251,-1.403,-6.105,-4.802,-0.538,2.943,3.023,2.909,-0.181,0.954,-0.283,-0.275,-0.336,0.763,73.333,7301.000,1.000
-3.050,1.781,-4.007,-2.747,2.894,7.362,5.526,5.363,-0.181,0.954,-0.281,-0.336,-0.183,0.732,73.333,7302.000,1.000
-2.818,2.479,-3.522,-2.702,3.972,8.201,5.407,5.572,-0.179,0.953,-0.282,-0.275,-0.214,0.732,73.333,7303.000,1.000
-2.189,1.629,-3.622,-3.549,3.214,6.125,3.459,3.970,-0.179,0.953,-0.279,-0.366,-0.214,0.793,73.333,7304.000,1.000
0.279,1.352,-2.675,-3.224,2.372,3.531,1.883,2.401,-0.178,0.953,-0.281,-0.336,-0.122,0.702,73.333,7305.000,1.000
4.356,2.604,-0.375,-1.089,2.442,2.217,2.056,2.138,-0.178,0.952,-0.283,-0.458,0.031,0.702,73.333,7306.000,1.000
8.029,4.291,1.842,1.440,2.845,2.186,3.403,2.826,-0.177,0.952,-0.287,-0.427,0.214,0.702,73.333,7307.000,1.000
9.465,5.036,2.575,2.858,2.797,2.936,4.760,3.645,-0.177,0.953,-0.284,-0.488,0.305,0.610,73.333,7308.000,1.000
8.489,4.679,1.778,3.068,2.381,4.495,5.781,4.440,-0.177,0.953,-0.280,-0.488,0.488,0.458,73.333,7309.000,1.000
6.142,3.893,0.270,2.827,1.967,6.608,6.542,5.314,-0.178,0.953,-0.281,-0.488,0.610,0.458,73.333,7310.000,1.000
3.419,3.129,-1.291,2.655,1.468,7.990,6.779,6.028,-0.177,0.951,-0.280,-0.610,0.671,0.427,73.333,7311.000,1.000
0.605,2.172,-2.804,2.451,0.512,7.242,6.127,6.218,-0.176,0.952,-0.282,-0.580,0.916,0.366,73.333,7312.000,1.000
-2.461,0.545,-4.463,1.715,-1.029,4.206,4.602,5.701,-0.173,0.951,-0.278,-0.519,1.129,0.275,73.333,7313.000,1.000
-5.826,-1.855,-6.378,-0.063,-2.950,-0.003,2.486,4.362,-0.174,0.951,-0.281,-0.458,1.434,0.244,73.333,7314.000,1.000
-9.119,-4.491,-8.381,-2.973,-4.925,-3.832,-0.021,2.036,-0.174,0.951,-0.283,-0.488,1.556,0.061,73.333,7315.000,1.000
-11.336,-6.047,-9.728,-6.110,-6.285,-5.494,-2.520,-1.003,-0.177,0.952,-0.283,-0.458,1.740,0.153,73.333,7316.000,1.000
-11.030,-4.972,-9.169,-7.600,-5.983,-3.584,-4.054,-3.550,-0.179,0.952,-0.282,-0.458,1.831,0.183,73.333,7317.000,1.000
-7.648,-1.360,-6.288,-6.225,-3.801,0.876,-3.961,-4.326,-0.181,0.953,-0.281,-0.549,2.106,0.153,73.333,7318.000,1.000
-2.502,2.309,-2.456,-2.815,-1.108,4.442,-2.691,-3.250,-0.181,0.952,-0.279,-0.549,2.258,0.092,73.333,7319.000,1.000
2.128,3.425,0.277,0.650,0.421,4.506,-1.163,-1.300,-0.182,0.954,-0.281,-0.580,2.380,0.092,73.333,7320.000,1.000
4.456,1.434,0.635,2.602,0.081,1.236,-0.077,0.328,-0.181,0.954,-0.280,-0.488,2.441,0.092,73.333,7321.000,1.000
3.760,-2.413,-1.595,2.271,-1.926,-3.439,0.056,0.683,-0.183,0.953,-0.279,-0.580,2.472,0.092,73.333,7322.000,1.000
0.400,-6.364,-5.776,-0.432,-4.873,-7.274,-0.886,-0.568,-0.183,0.953,-0.282,-0.458,2.686,0.031,73.333,7323.000,1.000
-4.427,-9.167,-10.682,-4.806,-7.766,-8.741,-2.381,-2.889,-0.183,0.953,-0.283,-0.519,2.625,0.000,73.333,7324.000,1.000
-9.110,-10.426,-14.872,-9.391,-9.721,-7.761,-3.653,-5.190,-0.183,0.953,-0.282,-0.488,2.625,-0.031,73.333,7325.000,1.000
-12.208,-10.450,-17.239,-12.608,-10.401,-5.635,-4.348,-6.587,-0.183,0.951,-0.280,-0.488,2.594,0.092,73.333,7326.000,1.000
-13.140,-10.028,-17.607,-13.732,-10.247,-4.101,-4.778,-6.983,-0.184,0.952,-0.279,-0.458,2.686,0.061,73.333,7327.000,1.000
-12.229,-9.871,-16.617,-13.026,-10.008,-4.110,-5.499,-6.899,-0.186,0.953,-0.278,-0.427,2.777,0.031,73.333,7328.000,1.000
-9.859,-9.781,-14.814,-10.947,-9.877,-5.296,-6.641,-6.725,-0.188,0.953,-0.280,-0.305,2.747,0.000,73.333,7329.000,1.000
-5.910,-8.662,-12.086,-7.740,-9.281,-6.446,-7.677,-6.300,-0.188,0.953,-0.282,-0.336,2.716,0.092,73.333,7330.000,1.000
-0.081,-5.547,-7.990,-3.586,-7.358,-6.152,-7.668,-5.078,-0.188,0.954,-0.280,-0.305,2.716,0.214,73.333,7331.000,1.000
7.570,-0.400,-2.239,1.513,-3.416,-3.186,-5.618,-2.421,-0.188,0.954,-0.279,-0.275,2.625,0.214,73.333,7332.000,1.000
16.244,5.981,4.805,7.515,2.516,2.608,-1.261,1.763,-0.190,0.954,-0.278,-0.336,2.625,0.244,73.333,7333.000,1.000
24.137,12.425,11.744,13.468,9.190,9.590,4.250,6.329,-0.190,0.953,-0.277,-0.244,2.533,0.153,73.333,7334.000,1.000
28.794,17.487,16.420,17.339,14.457,15.102,8.851,9.320,-0.186,0.952,-0.276,-0.275,2.533,0.122,73.333,7335.000,1.000
28.194,19.452,16.869,17.141,16.255,16.874,10.718,9.167,-0.188,0.954,-0.275,-0.244,2.502,0.183,73.333,7336.000,1.000
22.178,17.374,12.720,12.677,13.945,14.330,9.310,5.789,-0.186,0.955,-0.275,-0.305,2.502,0.183,73.333,7337.000,1.000
13.131,12.445,6.114,6.451,9.337,9.632,6.130,1.152,-0.185,0.952,-0.276,-0.275,2.502,0.244,73.333,7338.000,1.000
4.881,7.456,0.686,2.355,5.808,6.565,4.037,-1.625,-0.185,0.953,-0.281,-0.153,2.411,0.244,73.333,7339.000,1.000
0.375,4.558,-1.010,2.675,5.657,7.272,4.914,-0.640,-0.186,0.952,-0.281,-0.183,2.441,0.275,73.333,7340.000,1.000
0.186,3.873,0.924,6.385,8.426,10.533,8.161,3.330,-0.186,0.951,-0.278,-0.153,2.411,0.366,73.333,7341.000,1.000
3.014,4.273,4.573,10.549,11.921,13.502,11.708,7.882,-0.185,0.948,-0.279,-0.122,2.380,0.397,73.333,7342.000,1.000
6.984,4.806,7.929,12.735,14.144,14.227,13.728,10.807,-0.188,0.948,-0.279,0.031,2.350,0.427,73.333,7343.000,1.000
10.325,5.019,9.698,11.932,14.091,12.355,13.198,10.846,-0.187,0.948,-0.281,0.031,2.258,0.458,73.333,7344.000,1.000
11.903,4.764,9.557,8.520,11.879,8.760,10.152,8.074,-0.186,0.945,-0.278,0.122,2.167,0.458,73.333,7345.000,1.000
11.537,4.110,8.087,3.935,8.605,4.971,5.848,3.982,-0.186,0.945,-0.280,0.336,2.319,0.397,73.333,7346.000,1.000
9.370,2.959,5.856,-0.466,5.377,2.097,1.834,0.315,-0.186,0.945,-0.282,0.549,2.289,0.336,73.333,7347.000,1.000
5.398,0.987,2.854,-4.226,2.543,0.117,-1.123,-2.048,-0.185,0.944,-0.282,0.671,2.228,0.305,73.333,7348.000,1.000
