EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
0.060,4.917,5.423,10.535,9.108,10.128,13.907,14.182,-0.122,1.010,0.101,-0.122,0.061,0.763,46.667,174773.000,1.000
3.325,4.885,6.193,11.164,7.840,8.342,10.699,11.818,-0.123,1.010,0.102,-0.061,0.031,0.763,46.667,174774.000,1.000
4.171,3.371,4.818,10.376,5.277,5.715,5.302,8.156,-0.127,1.009,0.102,-0.061,0.000,0.763,46.667,174775.000,1.000
3.026,1.492,2.384,8.527,2.605,3.407,0.169,4.518,-0.126,1.010,0.105,-0.092,0.000,0.732,46.667,174776.000,1.000
1.249,0.865,1.116,6.654,1.263,2.281,-2.189,2.266,-0.125,1.010,0.105,-0.092,0.061,0.641,46.667,174777.000,1.000
-0.428,1.427,1.710,5.261,1.289,1.579,-1.742,1.601,-0.125,1.009,0.103,-0.122,0.000,0.671,46.667,174778.000,1.000
-2.278,1.509,2.623,3.832,1.377,-0.215,-0.906,1.409,-0.125,1.007,0.104,0.000,-0.092,0.793,46.667,174779.000,1.000
-4.385,0.239,2.344,1.909,0.780,-3.070,-1.366,0.752,-0.125,1.007,0.105,-0.031,0.061,0.732,46.667,174780.000,1.000
-5.815,-1.090,1.487,0.255,0.416,-4.962,-1.937,0.055,-0.124,1.007,0.105,-0.061,0.061,0.671,46.667,174781.000,1.000
-5.558,-0.617,1.846,0.328,1.582,-4.039,-0.457,0.361,-0.125,1.006,0.105,-0.031,0.000,0.793,46.667,174782.000,1.000
-3.829,1.817,3.937,2.721,4.229,-0.474,3.249,2.020,-0.126,1.006,0.103,0.031,-0.092,0.854,46.667,174783.000,1.000
-1.846,4.650,6.403,6.561,7.132,4.068,7.462,4.691,-0.126,1.008,0.104,0.122,-0.183,0.824,46.667,174784.000,1.000
-0.376,6.604,7.885,10.432,9.411,8.123,10.897,8.075,-0.124,1.010,0.105,0.153,-0.122,0.793,46.667,174785.000,1.000
1.136,8.002,8.709,13.555,11.224,11.228,13.618,11.888,-0.124,1.010,0.107,0.153,-0.183,0.854,46.667,174786.000,1.000
3.717,9.864,10.189,15.890,13.001,13.528,16.033,15.448,-0.126,1.008,0.107,0.122,-0.214,0.885,46.667,174787.000,1.000
7.245,12.098,12.481,17.321,14.448,15.075,17.870,17.761,-0.126,1.009,0.106,0.153,-0.275,0.885,46.667,174788.000,1.000
10.145,13.246,13.895,17.215,14.593,15.499,18.125,17.947,-0.125,1.010,0.104,0.214,-0.305,0.854,46.667,174789.000,1.000
10.923,12.145,12.718,15.094,12.822,14.307,15.923,15.716,-0.126,1.010,0.104,0.183,-0.244,0.916,46.667,174790.000,1.000
9.586,9.235,9.162,11.383,9.555,11.412,11.409,11.528,-0.126,1.009,0.103,0.153,-0.305,0.916,46.667,174791.000,1.000
7.145,5.806,4.889,7.146,5.759,7.234,5.734,6.333,-0.125,1.008,0.106,0.244,-0.397,0.916,46.667,174792.000,1.000
4.166,2.426,0.944,3.190,2.061,2.421,0.277,1.156,-0.126,1.009,0.107,0.336,-0.458,0.977,46.667,174793.000,1.000
0.425,-1.175,-2.997,-0.384,-1.372,-2.213,-3.918,-3.098,-0.123,1.010,0.107,0.275,-0.488,0.946,46.667,174794.000,1.000
