EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-7.973,-3.675,-0.742,-1.478,0.392,0.982,2.276,1.137,-0.092,0.987,-0.231,0.519,-0.183,0.427,60.000,90623.000,1.000
-6.318,-1.576,1.515,1.456,3.769,3.618,5.404,4.217,-0.093,0.988,-0.232,0.427,-0.275,0.305,60.000,90624.000,1.000
-5.179,-0.008,2.147,2.325,5.728,4.874,6.696,6.250,-0.093,0.988,-0.234,0.336,-0.305,0.336,60.000,90625.000,1.000
-4.551,0.844,1.538,1.843,5.865,4.059,5.671,6.585,-0.094,0.988,-0.230,0.183,-0.336,0.305,60.000,90626.000,1.000
-4.189,0.943,0.608,1.301,4.429,1.401,2.984,5.270,-0.094,0.984,-0.230,0.000,-0.336,0.366,60.000,90627.000,1.000
-3.987,0.456,-0.110,0.956,2.204,-1.930,-0.241,2.979,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90628.000,1.000
-3.792,-0.151,-0.486,0.190,0.217,-4.485,-2.989,0.726,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90629.000,0.000
-3.272,-0.332,-0.389,-1.276,-0.726,-5.384,-4.574,-0.616,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90630.000,0.000
-2.203,0.140,0.309,-2.906,-0.468,-4.754,-4.827,-0.775,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90631.000,0.000
-0.700,1.078,1.528,-3.865,0.557,-3.368,-4.040,-0.031,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90632.000,0.000
0.854,2.110,2.922,-3.782,1.760,-1.968,-2.702,1.126,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90633.000,0.000
2.018,2.896,4.027,-3.005,2.698,-0.969,-1.375,2.208,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90634.000,0.000
2.561,3.251,4.556,-2.135,3.135,-0.536,-0.543,2.841,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90635.000,0.000
2.595,3.211,4.594,-1.468,3.084,-0.619,-0.330,2.942,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90636.000,0.000
2.429,2.980,4.432,-1.007,2.781,-0.929,-0.457,2.749,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90637.000,0.000
